City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1683,Andenes,NO,69.3143,16.1194,40.98,93,75,3.44,broken clouds
1684,Adre,TD,13.4667,22.2,83.89,9,8,6.31,clear sky
1685,Puerto Montt,CL,-41.4698,-72.9447,50.83,81,0,9.22,clear sky
1686,Gidam,IN,18.9833,81.4,78.28,76,100,8.16,overcast clouds
1687,Campos Gerais,BR,-21.235,-45.7586,62.91,76,12,3.8,few clouds
1688,Bagdarin,RU,54.4333,113.6,27.3,54,96,5.64,overcast clouds
1689,Ilheus,BR,-14.7889,-39.0494,78.62,78,0,3.44,clear sky
1690,Savalou,BJ,7.9281,1.9756,79.5,83,100,4.81,overcast clouds
1691,Partur,IN,19.6,76.2167,89.35,25,100,3.44,overcast clouds
1692,Guaiba,BR,-30.1139,-51.325,63.28,96,100,5.75,mist
1693,Murray Bridge,AU,-35.1167,139.2667,51.33,84,36,1.43,scattered clouds
1694,Kologriv,RU,58.8275,44.3178,41.7,89,100,11.45,overcast clouds
1695,Camocim,BR,-2.9022,-40.8411,76.95,87,100,9.08,overcast clouds
1696,Sigayevo,RU,56.4216,53.7757,49.78,91,100,9.98,overcast clouds
1697,Mildura,AU,-34.2,142.15,53.56,100,100,5.75,light rain
1698,Svetlogorsk,BY,52.6333,29.7333,41.94,71,64,4.36,broken clouds
1699,Pimentel,PE,-6.8367,-79.9342,70.09,64,75,19.57,broken clouds
1700,North Bend,US,43.4065,-124.2243,57.92,83,0,12.66,clear sky
1701,Beidao,CN,34.5686,105.8933,58.57,89,100,2.13,light rain
1702,Prescott,US,34.54,-112.4685,75.96,18,0,18.41,clear sky
1703,San Rafael,AR,-34.6177,-68.3301,62.42,40,100,6.96,overcast clouds
1704,Mugumu,TZ,-1.85,34.7,60.53,94,46,2.91,scattered clouds
1705,Serov,RU,59.6033,60.5787,50.65,72,98,5.41,overcast clouds
1706,Hongjiang,CN,27.11,109.9956,62.74,94,100,2.01,overcast clouds
1707,Elblag,PL,54.1522,19.4088,59.97,63,100,12.19,overcast clouds
1708,Aitape,PG,-3.1374,142.3475,81.01,84,77,5.39,broken clouds
1709,Calvinia,ZA,-31.4707,19.776,48.54,46,39,5.37,scattered clouds
1710,Santiago Do Cacem,PT,38.0169,-8.6948,62.04,68,11,4.36,few clouds
1711,Blackwater,AU,-23.5833,148.8833,66.63,93,100,13.91,light rain
1712,Shetpe,KZ,44.1667,52.1167,53.85,79,28,8.79,scattered clouds
1713,Wichian Buri,TH,15.6578,101.106,79.63,84,80,2.04,light rain
1714,Karla,EE,59.3723,24.9275,49.71,49,0,8.05,clear sky
1715,Hwange,ZW,-18.3693,26.5019,64.27,37,0,3.62,clear sky
1716,Palasa,IN,18.7667,84.4167,79.61,89,100,5.03,overcast clouds
1717,Aviles,ES,43.5547,-5.9248,59.38,87,0,0.0,clear sky
1718,Bonavista,CA,48.6499,-53.1147,45.81,68,1,14.74,clear sky
1719,Kangaatsiaq,GL,68.3065,-53.4641,23.13,83,91,7.85,overcast clouds
1720,Niksic,ME,42.7731,18.9445,55.26,83,60,4.38,broken clouds
1721,Wagar,SD,16.1525,36.2032,86.45,15,4,20.83,clear sky
1722,Vieques,PR,18.425,-65.8329,85.84,61,75,10.36,broken clouds
1723,Mahon,ES,39.8885,4.2658,61.36,82,0,4.61,clear sky
1724,Damara,CF,4.9608,18.7035,77.31,70,74,2.48,broken clouds
1725,Morondava,MG,-20.2833,44.2833,71.2,75,0,9.71,clear sky
1726,Bahia Blanca,AR,-38.7196,-62.2724,54.34,89,75,6.78,broken clouds
1727,Port Angeles,US,48.1181,-123.4307,57.65,69,40,4.61,scattered clouds
1728,Kanel,SN,15.4916,-13.1763,95.0,29,0,2.3,clear sky
1729,Griffith,US,41.5284,-87.4237,90.28,55,75,11.5,broken clouds
1730,Malanville,BJ,11.8685,3.3899,90.91,41,94,7.05,overcast clouds
1731,Keene,US,42.9337,-72.2781,71.67,24,0,6.91,clear sky
1732,El Alto,PE,-4.2714,-81.2147,73.06,75,53,11.9,broken clouds
1733,Vidalia,US,32.2177,-82.4135,82.51,26,0,10.36,clear sky
1734,Charters Towers,AU,-20.1,146.2667,65.19,94,100,19.46,light rain
1735,Madang,PG,-5.2246,145.7966,79.32,89,65,2.21,broken clouds
1736,Lasem,ID,-6.6922,111.4527,77.99,91,95,5.23,light rain
1737,Shishou,CN,29.7226,112.419,59.54,88,94,4.36,overcast clouds
1738,Ayacucho,PE,-13.1583,-74.2239,73.26,20,40,3.44,scattered clouds
1739,Dundee,GB,56.5,-2.9667,50.52,82,40,10.36,scattered clouds
1740,Richards Bay,ZA,-28.783,32.0377,63.64,87,74,6.35,broken clouds
1741,Dera Bugti,PK,29.0307,69.151,86.9,21,0,4.72,clear sky
1742,Tyrma,RU,50.0833,132.1667,54.59,50,82,3.09,broken clouds
1743,Maracena,ES,37.2076,-3.6349,68.65,49,0,6.91,clear sky
1744,Piranhas,BR,-16.4269,-51.8222,79.39,42,51,3.33,broken clouds
1745,Mamallapuram,IN,12.6264,80.1722,86.05,58,100,18.43,overcast clouds
1746,Qinzhou,CN,21.95,108.6167,75.7,96,100,0.92,overcast clouds
1747,Isaccea,RO,45.2667,28.4667,54.09,66,34,4.74,scattered clouds
1748,Diu,IN,20.7141,70.9822,81.9,78,99,17.63,overcast clouds
1749,Ust-Nera,RU,64.5667,143.2,31.32,94,100,3.0,light snow
1750,Grand Forks,US,47.9417,-97.4337,71.33,26,0,16.11,clear sky
1751,Picton,AU,-34.1833,150.6,59.76,95,100,2.95,light rain
1752,Mizan Teferi,ET,6.9833,35.5833,62.37,95,19,2.59,light rain
1753,Nioro,GM,13.35,-15.75,81.0,47,1,12.1,clear sky
1754,Markova,UA,48.6758,24.4138,45.73,88,82,3.06,broken clouds
1755,Kuala Terengganu,MY,5.3302,103.1408,78.75,94,20,3.44,few clouds
1756,Saint Austell,GB,50.3383,-4.7658,56.08,88,20,10.36,few clouds
1757,Enshi,CN,30.3,109.4833,65.86,93,100,0.98,overcast clouds
1758,Aiken,US,33.5835,-81.5998,85.32,26,0,9.22,clear sky
1759,Shanhetun,CN,44.7,127.2,51.8,75,100,16.93,light rain
1760,Tshikapa,CD,-6.4167,20.8,76.86,75,95,0.56,overcast clouds
1761,Fort Portal,UG,0.6617,30.2748,61.92,91,26,2.21,scattered clouds
1762,Wajir,KE,1.7471,40.0573,80.33,68,62,15.28,broken clouds
1763,Colesberg,ZA,-30.72,25.0972,55.94,45,100,6.76,overcast clouds
1764,Aberystwyth,GB,52.4155,-4.0829,54.72,86,99,16.96,overcast clouds
1765,Royan,FR,45.6285,-1.0281,61.83,83,19,3.2,few clouds
1766,Colares,PT,38.7992,-9.4469,68.79,57,0,8.05,clear sky
1767,Shurugwi,ZW,-19.6702,30.0059,54.84,80,0,3.24,clear sky
1768,Santa Maria,BR,-29.6842,-53.8069,63.7,94,75,4.61,broken clouds
1769,Saint Paul,US,44.9444,-93.0933,80.85,27,0,8.05,clear sky
1770,San Carlos De Bariloche,AR,-41.1456,-71.3082,53.35,32,0,6.91,clear sky
1771,Wheatley,GB,51.7473,-1.1394,56.91,71,75,8.05,broken clouds
1772,Matale,LK,7.4721,80.6234,74.1,91,94,6.38,overcast clouds
1773,Phuket,TH,8.0,98.25,87.1,94,20,2.3,few clouds
1774,Querendaro,MX,19.8667,-100.9167,93.24,13,40,4.61,scattered clouds
1775,Umba,RU,66.6871,34.3429,41.76,86,93,12.35,overcast clouds
1776,Wanaka,NZ,-44.7,169.15,44.11,86,8,1.28,clear sky
1777,Ruteng,ID,-8.6136,120.4721,60.57,90,98,1.45,overcast clouds
1778,Saurimo,AO,-9.6608,20.3916,73.17,54,100,3.15,overcast clouds
1779,Coolum Beach,AU,-26.5333,153.1,72.1,97,100,17.18,light rain
1780,Dulce Nombre De Culmi,HN,15.1,-85.5333,100.63,40,53,3.13,broken clouds
1781,Simga,IN,21.6333,81.7,86.22,55,79,8.93,broken clouds
1782,Copiapo,CL,-27.3667,-70.3333,56.89,47,0,3.94,clear sky
1783,Marrakesh,MA,31.6315,-8.0083,82.47,30,0,4.61,clear sky
1784,Iranshahr,IR,27.2025,60.6848,84.54,14,0,0.0,clear sky
1785,Jerome,US,42.7241,-114.5186,53.08,36,75,6.91,broken clouds
1786,Lake Havasu City,US,34.4839,-114.3224,86.0,7,0,5.75,clear sky
1787,Wad Madani,SD,14.4012,33.5199,94.28,10,1,10.07,clear sky
1788,Inongo,CD,-1.95,18.2667,75.85,81,100,1.9,overcast clouds
1789,Wisla,PL,49.6563,18.8591,56.64,69,34,5.23,scattered clouds
1790,Brookings,US,44.3114,-96.7984,75.11,35,0,6.91,clear sky
1791,Carauari,BR,-4.8828,-66.8958,76.53,95,87,3.85,overcast clouds
1792,Manubul,PH,5.4732,120.7986,81.28,83,100,12.55,overcast clouds
1793,Tsumeb,NA,-19.2333,17.7167,62.46,26,0,6.64,clear sky
1794,Hearst,CA,49.6835,-83.6665,71.85,31,32,11.48,light rain
1795,Mananara,MG,-16.1667,49.7667,72.61,91,15,3.22,few clouds
1796,Sorrento,IT,40.626,14.3744,65.26,79,75,0.0,broken clouds
1797,Mae Sot,TH,16.7167,98.5667,75.11,95,95,1.12,overcast clouds
1798,Alugan,PH,12.2188,125.4808,80.51,85,70,7.0,broken clouds
1799,Arauca,CO,7.0847,-70.7591,89.56,70,20,8.05,few clouds
1800,Bocas Del Toro,PA,9.3333,-82.25,83.46,68,100,7.25,overcast clouds
1801,Lingig,PH,8.0389,126.4125,76.64,92,100,4.45,overcast clouds
1802,Shihezi,CN,44.3,86.0333,67.41,18,96,1.5,overcast clouds
1803,Umm Bab,QA,25.2142,50.8072,78.66,51,0,9.19,clear sky
1804,Sechura,PE,-5.5569,-80.8222,75.31,60,32,15.64,scattered clouds
1805,Vasylivka,UA,47.4369,35.2742,49.62,57,70,6.69,broken clouds
1806,Katherine,AU,-14.4667,132.2667,75.52,64,75,6.91,broken clouds
1807,Trairi,BR,-3.2778,-39.2689,75.47,90,100,6.87,overcast clouds
1808,Pinhao,BR,-25.6956,-51.6597,57.58,99,97,2.57,light rain
1809,Anda,CN,46.4,125.3167,40.15,82,100,9.13,overcast clouds
1810,Freeport,US,40.6576,-73.5832,70.05,43,100,13.8,overcast clouds
1811,San Lorenzo De El Escorial,ES,40.5914,-4.1474,71.98,54,72,1.01,broken clouds
1812,Lilongwe,MW,-13.9669,33.7873,68.68,61,90,2.53,overcast clouds
1813,Saint-Paul,RE,-21.0096,55.2707,74.35,85,7,11.32,clear sky
1814,Nuremberg,DE,49.4478,11.0683,66.09,69,0,6.91,clear sky
1815,Wucheng,CN,29.6008,118.175,64.65,98,94,2.64,overcast clouds
1816,Ende,ID,-8.8432,121.6623,75.83,82,83,1.54,broken clouds
1817,La Tuque,CA,47.4334,-72.7824,77.25,12,20,8.05,few clouds
1818,San Vicente De Canete,PE,-13.0751,-76.3835,67.06,80,13,4.14,few clouds
1819,Altea,ES,38.5989,-0.0514,66.31,62,54,1.01,broken clouds
1820,Elliot,ZA,-31.3333,27.85,50.02,50,100,8.19,overcast clouds
1821,Eyl,SO,7.9803,49.8164,83.48,79,99,7.2,light rain
1822,Coria Del Rio,ES,37.2877,-6.0541,77.13,45,8,3.0,clear sky
1823,Manadhoo,MV,5.7667,73.3833,83.57,78,100,19.75,overcast clouds
1824,Taunsa,PK,30.7048,70.6505,95.07,12,23,5.73,few clouds
1825,Mitsamiouli,KM,-11.3847,43.2844,79.7,68,1,11.97,clear sky
1826,Skegness,GB,53.1436,0.3363,59.05,79,100,14.7,overcast clouds
1827,Coylton,GB,55.4453,-4.5195,49.28,87,75,10.36,broken clouds
1828,Mahabad,IR,36.7631,45.7222,46.2,81,0,2.1,clear sky
1829,Nalut,LY,30.3333,10.85,64.47,53,96,21.18,overcast clouds
1830,Edzell,GB,56.8095,-2.6549,50.52,81,10,14.29,clear sky
1831,Belen,TR,36.4891,36.2233,55.54,88,0,16.11,clear sky
1832,Male,MV,4.1748,73.5089,85.95,79,75,21.85,thunderstorm
1833,Vagay,RU,57.9375,69.0217,55.08,45,99,9.78,overcast clouds
1834,Uch,FR,45.3192,-0.9345,58.78,89,25,3.71,scattered clouds
1835,Chimoio,MZ,-19.1164,33.4833,62.46,100,75,1.32,broken clouds
1836,Yangjiang,CN,21.85,111.9667,73.45,96,28,3.67,heavy intensity rain
1837,Shirvan,AZ,39.9509,48.8994,57.15,81,100,2.48,overcast clouds
1838,Carnwath,GB,55.7004,-3.6258,50.36,89,50,14.58,scattered clouds
1839,La Libertad,EC,-2.2333,-80.9,74.86,78,40,10.36,scattered clouds
1840,Mataram,ID,-8.5833,116.1167,77.81,87,78,5.75,broken clouds
1841,Buribay,RU,51.9617,58.1592,46.36,90,100,19.15,light rain
1842,Samana,DO,19.2056,-69.3369,88.02,66,40,9.22,scattered clouds
1843,Amurzet,RU,47.6967,131.0981,56.75,49,100,3.24,overcast clouds
1844,Xuddur,SO,4.1213,43.8894,75.09,81,91,12.62,overcast clouds
1845,San Jose De Sisa,PE,-6.6167,-76.6915,88.32,65,12,1.36,few clouds
1846,Tarauaca,BR,-8.1614,-70.7656,77.05,95,97,2.15,overcast clouds
1847,Nyalikungu,TZ,-3.1833,33.7833,69.94,64,98,7.63,overcast clouds
1848,Bilma,NE,18.6853,12.9164,93.2,10,2,7.92,clear sky
1849,Sai Buri,TH,6.7013,101.6168,80.96,97,100,6.2,overcast clouds
1850,Valreas,FR,44.3837,4.9908,64.02,70,65,4.34,broken clouds
1851,Moshupa,BW,-24.7782,25.4155,59.34,44,20,1.97,few clouds
1852,Prince George,CA,53.9166,-122.753,51.3,69,20,10.36,few clouds
1853,Desa,RO,43.8667,23.0333,54.97,94,96,3.27,overcast clouds
1854,Hokitika,NZ,-42.7167,170.9667,54.18,57,1,3.47,clear sky
1855,Mango,US,27.9797,-82.3065,87.19,50,0,10.0,clear sky
1856,Volsk,RU,52.0333,47.3833,38.28,85,86,10.31,overcast clouds
1857,Rantepao,ID,-2.9701,119.8978,68.49,98,100,1.05,overcast clouds
1858,Tecoanapa,MX,16.5167,-98.75,86.74,61,78,10.16,broken clouds
1859,Crestview,US,30.7621,-86.5705,87.91,38,0,9.22,clear sky
1860,Hun,LY,29.1268,15.9477,67.69,52,44,19.73,scattered clouds
1861,Auka,HN,14.9333,-83.8333,85.89,64,59,7.83,broken clouds
1862,Aurich,DE,53.4667,7.4833,55.94,83,98,6.26,overcast clouds
1863,Omboue,GA,-1.5746,9.2618,78.17,91,99,5.17,overcast clouds
1864,Novaya Igirma,RU,57.1334,103.9112,31.59,68,86,1.92,overcast clouds
1865,Winchester,GB,51.0651,-1.3187,57.25,78,100,8.05,overcast clouds
1866,Xixiang,CN,35.1628,112.865,59.7,69,100,4.94,light rain
1867,Olyka,UA,50.7186,25.8125,47.93,64,100,3.74,overcast clouds
1868,Pogranichnyy,RU,44.4064,131.3769,51.49,42,100,5.66,overcast clouds
1869,Jining,CN,35.405,116.5814,54.27,85,100,3.94,overcast clouds
1870,Lowestoft,GB,52.4752,1.7516,59.34,76,100,10.74,overcast clouds
1871,Kluczbork,PL,50.9728,18.2182,60.98,65,95,8.99,overcast clouds
1872,Rebrikha,RU,53.0733,82.3408,41.45,48,23,11.79,few clouds
1873,Rundu,NA,-17.9333,19.7667,58.55,28,0,3.29,clear sky
1874,Harindanga,IN,22.0383,88.3214,82.53,76,99,7.0,heavy intensity rain
1875,Beni Mazar,EG,28.4962,30.8029,73.9,33,2,11.79,clear sky
1876,Kulhudhuffushi,MV,6.6221,73.07,83.61,77,100,18.16,overcast clouds
1877,Olinda,BR,-8.0089,-34.8553,82.13,69,20,5.75,few clouds
1878,Chernolesskoye,RU,44.7156,43.7133,48.67,69,98,9.13,overcast clouds
1879,Contamana,PE,-7.3333,-75.0167,85.19,58,82,3.13,broken clouds
1880,Tadine,NC,-21.55,167.8833,74.43,73,53,18.77,broken clouds
1881,Roebourne,AU,-20.7833,117.1333,69.44,24,69,9.98,broken clouds
1882,Druzhba,UA,52.0428,33.9453,40.08,73,59,10.0,broken clouds
1883,Burdeos,PH,14.8436,121.9697,80.47,77,92,5.01,overcast clouds
1884,Adeje,ES,28.1227,-16.726,73.02,77,0,3.44,clear sky
1885,Sharlyk,RU,52.9167,54.75,48.81,94,100,9.15,light rain
1886,San Matias,BO,-16.3667,-58.4,82.54,47,22,3.36,few clouds
1887,Waddan,LY,29.1614,16.139,66.94,55,29,22.46,scattered clouds
1888,Kampot,KH,10.6167,104.1833,78.85,87,100,1.39,overcast clouds
1889,Normandin,CA,48.8333,-72.5321,79.11,15,51,14.97,broken clouds
1890,Ous,RU,60.9058,61.5186,49.82,69,100,3.15,overcast clouds
1891,Laurel,US,39.0993,-76.8483,74.66,31,0,11.5,clear sky
1892,Changli,CN,39.7042,119.1506,52.79,88,100,4.54,overcast clouds
1893,Zheleznodorozhnyy,RU,55.7503,38.0042,50.41,59,100,12.62,overcast clouds
1894,Port Hawkesbury,CA,45.6169,-61.3485,53.82,28,0,13.8,clear sky
1895,Kommunar,RU,59.6206,30.39,49.53,72,67,6.2,broken clouds
1896,Abhar,IR,36.1468,49.218,48.56,74,38,2.64,scattered clouds
1897,Exeter,GB,50.7236,-3.5275,56.01,82,20,10.36,few clouds
1898,Gutierrez Zamora,MX,20.45,-97.0833,94.82,64,63,15.46,broken clouds
1899,Dancalan,PH,9.9821,122.7386,79.29,84,97,2.68,overcast clouds
1900,Norrkoping,SE,58.5942,16.1826,57.78,82,75,10.36,light rain
1901,Cockburn Town,TC,21.4612,-71.1419,82.36,69,40,0.0,scattered clouds
1902,Piranshahr,IR,36.701,45.1413,45.21,77,19,1.86,few clouds
1903,Iralaya,HN,15.0,-83.2333,82.54,74,13,10.4,few clouds
1904,Uryupinsk,RU,50.8047,42.0138,37.62,85,16,11.79,few clouds
1905,Pilot Butte,CA,50.4668,-104.4178,53.33,63,75,13.8,broken clouds
1906,Asifabad,IN,19.3667,79.2833,89.11,49,98,6.67,overcast clouds
1907,Awjilah,LY,29.1081,21.2869,69.55,38,84,13.0,broken clouds
1908,Vytegra,RU,61.0064,36.4481,39.31,67,0,4.9,clear sky
1909,Karia,NG,11.7306,11.1629,89.35,37,65,5.19,broken clouds
1910,Lodwar,KE,3.1191,35.5973,87.84,39,52,19.91,broken clouds
1911,Pinos,MX,22.3,-101.5667,72.93,29,57,13.44,broken clouds
1912,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.41,80,99,4.16,overcast clouds
1913,Skawina,PL,49.9752,19.8287,55.11,62,0,1.14,clear sky
1914,Iskateley,RU,67.6803,53.1512,36.48,81,99,16.37,overcast clouds
1915,Sigli,ID,5.3848,95.9609,80.42,82,100,3.8,overcast clouds
1916,Nevelsk,RU,46.6733,141.8633,48.06,78,0,10.63,clear sky
1917,Mbanza-Ngungu,CD,-5.25,14.8667,70.72,92,96,0.69,overcast clouds
1918,Mata,PT,40.683,-7.4592,66.6,53,14,4.56,few clouds
1919,Sehithwa,BW,-20.4667,22.7167,59.97,17,0,4.56,clear sky
1920,Wanning,CN,18.8003,110.3967,78.37,93,78,9.44,broken clouds
1921,El Jicaro,GT,14.9167,-89.9,99.93,34,100,6.73,overcast clouds
1922,Presidente Medici,BR,-11.1753,-61.9014,78.44,82,50,1.45,scattered clouds
1923,Boralday,KZ,43.3578,76.8594,58.86,94,100,0.0,overcast clouds
1924,Mikkeli,FI,61.6886,27.2723,48.31,46,0,9.22,clear sky
1925,Iturama,BR,-19.7281,-50.1956,75.79,45,72,3.06,broken clouds
1926,Ihosy,MG,-22.4,46.1167,58.1,92,5,3.91,clear sky
1927,Buin,CL,-33.7333,-70.75,75.52,47,96,1.77,overcast clouds
1928,Tando Ghulam Ali,PK,25.1311,68.8676,83.44,66,0,12.1,clear sky
1929,Gunjur,GM,13.2019,-16.7339,75.27,78,0,13.8,clear sky
1930,Palimbang,PH,6.2106,124.1894,78.31,91,100,5.7,moderate rain
1931,Sosua,DO,19.7667,-70.5167,89.58,74,40,6.91,scattered clouds
1932,Rayong,TH,12.8333,101.4333,83.79,99,93,3.36,overcast clouds
1933,Nueva Concepcion,GT,14.2,-91.3,89.58,60,75,11.43,broken clouds
1934,Weyburn,CA,49.6668,-103.8511,57.42,41,100,18.41,overcast clouds
1935,Miranda,CO,3.2499,-76.2281,84.33,87,73,2.13,broken clouds
1936,Uusikaupunki,FI,60.8004,21.4084,43.75,89,100,19.57,light rain
1937,El Tigre,VE,8.8875,-64.2454,87.17,44,14,12.08,few clouds
1938,Ilebo,CD,-4.3167,20.5833,72.68,90,99,1.28,overcast clouds
1939,Mezen,RU,65.8522,44.24,38.23,86,88,8.57,overcast clouds
1940,Tromso,NO,69.6496,18.957,37.42,93,75,13.8,broken clouds
1941,Dali,CN,25.7,100.1833,60.37,92,85,4.94,overcast clouds
1942,Teguise,ES,29.0605,-13.564,66.42,88,0,0.0,clear sky
1943,Eslov,SE,55.8393,13.3039,56.88,88,100,11.97,overcast clouds
1944,Jackson,US,42.4165,-122.8345,55.71,59,100,1.99,overcast clouds
1945,Bam,IR,29.106,58.357,78.62,11,0,9.35,clear sky
1946,Fairview,US,40.8126,-73.999,69.31,28,100,12.66,overcast clouds
1947,Villa Constitucion,AR,-33.2278,-60.3297,68.99,59,44,5.3,scattered clouds
1948,Mehran,IR,33.1222,46.1646,75.97,20,0,1.5,clear sky
1949,Liepaja,LV,56.5419,21.0367,57.18,38,0,9.22,clear sky
1950,Nokaneng,BW,-19.6667,22.2667,62.24,19,0,4.43,clear sky
1951,Beisfjord,NO,68.3751,17.5988,43.05,93,100,4.29,overcast clouds
1952,Tuscaloosa,US,33.2098,-87.5692,84.09,52,0,3.44,clear sky
1953,Aleksandrow Lodzki,PL,51.8196,19.3038,57.16,60,0,2.3,clear sky
1954,Anzio,IT,41.4853,12.6179,65.35,76,12,8.14,few clouds
1955,Lloret De Mar,ES,41.6999,2.8457,68.14,87,100,4.0,overcast clouds
1956,Sarangani,PH,5.4033,125.4636,80.55,83,100,12.53,overcast clouds
1957,Rehoboth,NA,-23.3167,17.0833,58.95,35,13,5.19,few clouds
1958,Panaba,MX,21.2833,-88.2667,91.04,45,0,19.93,clear sky
1959,Falmouth,GB,50.1544,-5.0711,56.3,100,40,10.36,scattered clouds
1960,Oblivskaya,RU,48.5362,42.5014,39.51,83,83,8.39,broken clouds
1961,Quebo,GW,11.3333,-14.9333,78.71,70,53,7.14,broken clouds
1962,Svarstad,NO,59.399,9.9698,52.38,52,17,7.54,few clouds
1963,Opunake,NZ,-39.4556,173.8583,56.84,65,1,13.49,clear sky
1964,Bayanday,RU,53.0661,105.5139,28.44,67,15,3.49,few clouds
1965,Upata,VE,8.0086,-62.3989,87.19,53,12,4.25,few clouds
1966,Tan An,VN,10.5333,106.4167,82.42,91,100,4.09,overcast clouds
1967,Winslow,US,35.0242,-110.6974,82.58,9,0,25.32,clear sky
1968,Baillif,GP,16.0202,-61.7463,81.9,73,59,15.12,broken clouds
1969,Chernyshevskiy,RU,63.0128,112.4714,31.5,86,84,4.07,broken clouds
1970,Kingori,TZ,-3.2833,36.9833,65.48,90,97,4.45,overcast clouds
1971,Kang,BW,-23.6752,22.7876,59.49,22,0,3.53,clear sky
1972,Chateaubelair,VC,13.2833,-61.25,81.12,78,20,0.0,few clouds
1973,Pyaozerskiy,RU,65.8333,31.1667,45.09,85,100,10.51,overcast clouds
1974,Nador,MA,35.174,-2.9287,64.65,82,0,6.91,clear sky
1975,Coleraine,GB,55.1333,-6.6667,49.05,77,13,17.16,few clouds
1976,Ouesso,CG,1.6136,16.0517,75.83,81,59,2.15,broken clouds
1977,Krasnaya Gorka,RU,55.1962,56.6673,50.92,84,100,7.9,overcast clouds
1978,Khorixas,NA,-20.3667,14.9667,69.62,23,0,1.03,clear sky
1979,Diego De Almagro,CL,-26.3667,-70.05,68.02,30,0,5.08,clear sky
1980,Baker City,US,44.7749,-117.8344,50.59,41,0,10.36,clear sky
1981,Harstad,NO,68.799,16.5293,41.61,98,97,8.01,overcast clouds
1982,Uvira,CD,-3.4067,29.1458,73.36,85,77,2.93,light rain
1983,Barranca De Upia,CO,4.5696,-72.9668,83.07,80,68,0.47,broken clouds
1984,Todos Santos,MX,23.45,-110.2167,77.07,44,0,7.65,clear sky
1985,Dandeli,IN,15.2667,74.6167,75.72,87,100,9.26,moderate rain
1986,Novi Di Modena,IT,44.8905,10.9014,66.09,75,6,4.41,clear sky
1987,Yura,PE,-16.2522,-71.6797,63.12,32,0,12.66,clear sky
1988,Aranos,NA,-24.1333,19.1167,63.07,23,15,10.6,few clouds
1989,Bay Roberts,CA,47.5999,-53.2648,55.15,59,0,9.57,clear sky
1990,Sangueya,GN,10.7,-14.3667,79.16,80,47,6.24,scattered clouds
1991,Simao,CN,22.7886,100.9748,63.57,99,89,1.81,overcast clouds
1992,High Level,CA,58.5169,-117.136,35.71,69,100,2.3,overcast clouds
1993,Maharajganj,IN,27.1333,83.5667,82.83,55,1,9.22,clear sky
1994,Las Palmas,ES,28.4204,-14.0131,68.79,78,0,0.0,clear sky
1995,Neftcala,AZ,39.3742,49.2472,57.81,83,100,1.19,overcast clouds
1996,Libertador General San Martin,AR,-23.8064,-64.7876,69.98,72,0,4.12,clear sky
1997,Asasa,ET,7.1,39.2,55.94,61,39,1.28,scattered clouds
1998,Minot,US,48.2325,-101.2963,66.42,26,0,18.41,clear sky
1999,Wairoa,NZ,-39.0333,177.3667,53.55,87,96,17.0,overcast clouds
2000,Xai-Xai,MZ,-25.0519,33.6442,65.05,87,0,1.88,clear sky
2001,Hit,IQ,33.6416,42.8251,74.68,26,0,11.5,clear sky
2002,Palana,RU,59.1167,159.9667,37.62,74,6,7.09,clear sky
2003,Tahe,CN,52.3333,124.7333,33.82,55,91,7.92,overcast clouds
2004,Ust-Ishim,RU,57.6935,71.1665,51.67,55,100,8.39,overcast clouds
2005,Kirkwood,US,38.5834,-90.4068,92.41,64,40,10.36,scattered clouds
2006,Kyra,RU,49.5776,111.9753,27.5,66,97,7.85,overcast clouds
2007,Singkawang,ID,0.9,109.0,77.68,89,83,2.86,broken clouds
2008,Santiago De Cuba,CU,20.0247,-75.8219,82.51,78,40,10.36,light rain
2009,Kipini,KE,-2.5257,40.5262,81.05,81,21,17.36,few clouds
2010,Rumphi,MW,-11.0186,33.8575,60.48,83,4,3.53,clear sky
2011,Soroti,UG,1.7146,33.6111,65.34,93,54,5.55,broken clouds
2012,Narrabri,AU,-30.3167,149.7833,57.52,88,100,10.36,heavy intensity rain
2013,Colombo,LK,6.9319,79.8478,84.15,85,100,20.45,overcast clouds
2014,Puerto Cabezas,NI,14.0351,-83.3888,85.96,79,40,6.91,scattered clouds
2015,Lisala,CD,2.15,21.5167,71.17,99,100,1.72,overcast clouds
2016,Bressanone,IT,46.715,11.656,60.73,86,98,1.88,overcast clouds
2017,Kourou,GF,5.1552,-52.6478,83.1,89,31,6.78,scattered clouds
2018,Filingue,NE,14.3521,3.3168,93.06,21,55,7.07,broken clouds
2019,Geneva,US,41.8875,-88.3054,91.02,57,75,14.97,broken clouds
2020,Leinfelden-Echterdingen,DE,48.6941,9.1681,63.9,72,0,2.3,clear sky
2021,Tlaxco,MX,19.6167,-98.1167,72.55,31,36,15.95,scattered clouds
2022,Betong,TH,5.7743,101.0723,73.17,99,100,1.36,overcast clouds
2023,Portales,US,34.1862,-103.3344,96.33,9,51,21.52,broken clouds
2024,Liman,UA,48.9884,37.8023,39.42,73,82,7.38,broken clouds
2025,Mossoro,BR,-5.1875,-37.3442,84.15,70,75,3.44,broken clouds
2026,Show Low,US,34.2542,-110.0298,74.08,12,0,21.85,clear sky
